timestamp,open,high,low,close,volume
2025-02-21 14:00:00,99357.5,99357.5,99068.0,99115.0,0.011465
2025-02-21 14:15:00,99082.0,99182.0,98987.0,99075.0,0.01134
2025-02-21 14:30:00,98815.5,98815.5,98371.5,98683.5,0.038015
2025-02-21 14:45:00,98732.0,98960.5,98629.0,98823.0,0.01704
2025-02-21 15:00:00,98715.0,99241.0,98715.0,99183.5,0.018575
2025-02-21 15:15:00,99192.0,99235.5,97750.5,97904.0,0.068597
2025-02-21 15:30:00,97970.5,97970.5,97291.5,97291.5,0.061885
2025-02-21 15:45:00,97925.0,98140.0,97802.5,98087.0,0.07475
2025-02-21 16:00:00,98012.5,98340.5,97805.5,98340.5,0.034459000000000004
2025-02-21 16:15:00,98566.5,98707.0,98307.0,98307.0,0.04300999999999999
2025-02-21 16:30:00,98250.0,98630.0,98250.0,98482.0,0.01845
2025-02-21 16:45:00,98314.5,98334.5,98171.5,98240.5,0.014925000000000003
2025-02-21 17:00:00,98184.5,98408.0,97913.0,97913.0,0.011175000000000001
2025-02-21 17:15:00,97860.5,98079.0,97783.0,97922.5,0.021642
2025-02-21 17:30:00,97861.0,97861.0,97149.5,97149.5,0.03647
2025-02-21 17:45:00,96983.0,97143.0,96827.0,97001.0,0.02396
2025-02-21 18:00:00,96904.0,97128.5,96740.5,96779.0,0.019205
2025-02-21 18:15:00,96851.0,97215.5,96771.5,97068.0,0.01695
2025-02-21 18:30:00,96931.0,96990.0,96787.0,96787.0,0.01474
2025-02-21 18:45:00,96815.0,96843.5,96561.5,96569.5,0.014709999999999999
2025-02-21 19:00:00,96384.0,96737.0,96384.0,96537.5,0.013604999999999999
2025-02-21 19:15:00,96485.5,96485.5,95875.5,95875.5,0.026505
2025-02-21 19:30:00,95924.5,96270.5,95447.0,95557.5,0.03023
2025-02-21 19:45:00,95432.0,95736.0,95223.5,95461.5,0.026475
2025-02-21 20:00:00,95322.5,95589.5,95304.5,95360.5,0.02234
2025-02-21 20:15:00,95406.5,95406.5,95126.5,95253.0,0.0191
2025-02-21 20:30:00,95213.5,95494.5,95188.0,95372.0,0.023149999999999997
2025-02-21 20:45:00,95283.0,95321.5,95017.0,95017.0,0.02256
2025-02-21 21:00:00,95229.0,95397.5,95095.0,95397.5,0.020725
2025-02-21 21:15:00,95351.5,95351.5,95105.5,95105.5,0.011005000000000001
2025-02-21 21:30:00,95035.0,95185.5,95035.0,95110.5,0.007770000000000001
2025-02-21 21:45:00,95247.5,95454.0,95247.5,95412.0,0.010509999999999999
2025-02-21 22:00:00,95276.5,95535.5,95251.0,95525.5,0.007509999999999999
2025-02-21 22:15:00,95541.5,95845.0,95471.0,95796.0,0.00885
2025-02-21 22:30:00,95777.5,95777.5,95506.0,95639.5,0.006015
2025-02-21 22:45:00,95666.5,95923.0,95666.5,95782.0,0.005065
2025-02-21 23:00:00,95797.0,95869.0,95625.5,95792.0,0.006384999999999999
2025-02-21 23:15:00,95809.0,96070.5,95730.5,96058.0,0.005305
2025-02-21 23:30:00,96098.0,96160.5,96017.5,96073.0,0.006547
2025-02-21 23:45:00,96156.5,96197.0,96085.5,96110.0,0.004475
2025-02-22 00:00:00,96048.5,96048.5,95942.0,95990.5,0.007379999999999999
2025-02-22 00:15:00,96053.5,96053.5,95814.5,95825.5,0.004125
2025-02-22 00:30:00,95766.0,96158.0,95766.0,96099.0,0.0066300000000000005
2025-02-22 00:45:00,96149.5,96210.0,96138.0,96199.5,0.0035600000000000002
2025-02-22 01:00:00,96191.0,96258.5,96087.5,96258.5,0.007435
2025-02-22 01:15:00,96217.0,96356.0,96196.0,96352.5,0.00609
2025-02-22 01:30:00,96352.0,96456.5,96352.0,96422.0,0.00316
2025-02-22 01:45:00,96358.0,96358.0,96230.5,96238.5,0.00344
2025-02-22 02:00:00,96222.5,96260.5,96147.5,96173.0,0.00279
2025-02-22 02:15:00,96247.0,96247.0,96096.0,96105.5,0.00234
2025-02-22 02:30:00,96057.0,96447.5,96057.0,96436.0,0.008159999999999999
2025-02-22 02:45:00,96313.0,96348.5,96216.5,96348.5,0.006805
2025-02-22 03:00:00,96304.5,96304.5,96197.5,96216.5,0.0041600000000000005
2025-02-22 03:15:00,96180.0,96344.0,96180.0,96338.5,0.004825
2025-02-22 03:30:00,96320.5,96320.5,96137.0,96188.0,0.003155
2025-02-22 03:45:00,96198.5,96293.0,96117.0,96293.0,0.0036300000000000004
2025-02-22 04:00:00,96248.0,96431.5,96248.0,96431.5,0.00507
2025-02-22 04:15:00,96340.5,96423.0,96277.5,96371.0,0.00351
2025-02-22 04:30:00,96354.5,96445.0,96354.5,96434.5,0.006528
2025-02-22 04:45:00,96388.0,96457.0,96308.0,96349.0,0.00322
2025-02-22 05:00:00,96386.0,96410.5,96311.0,96385.5,0.002695
2025-02-22 05:15:00,96435.5,96449.0,96395.0,96449.0,0.0018399999999999998
2025-02-22 05:30:00,96441.0,96508.5,96435.5,96508.5,0.003086
2025-02-22 05:45:00,96495.5,96495.5,96417.5,96480.5,0.0024300000000000003
2025-02-22 06:00:00,96505.5,96566.0,96446.5,96464.5,0.00298
2025-02-22 06:15:00,96485.5,96497.0,96409.5,96409.5,0.0033450000000000003
2025-02-22 06:30:00,96449.0,96494.5,96344.0,96359.0,0.004265
2025-02-22 06:45:00,96454.5,96468.0,96377.0,96404.5,0.0038050000000000002
2025-02-22 07:00:00,96400.5,96489.0,96374.0,96458.0,0.003475
2025-02-22 07:15:00,96409.5,96508.0,96409.5,96445.0,0.0039900000000000005
2025-02-22 07:30:00,96440.5,96465.5,96393.0,96418.0,0.0025199999999999997
2025-02-22 07:45:00,96449.5,96449.5,96338.5,96340.5,0.0026499999999999996
2025-02-22 08:00:00,96311.5,96343.5,96178.0,96178.0,0.0053
2025-02-22 08:15:00,96212.5,96245.5,96183.0,96245.5,0.0053
2025-02-22 08:30:00,96284.5,96286.0,96203.0,96203.0,0.00262
2025-02-22 08:45:00,96186.5,96283.0,96131.5,96225.0,0.00441
2025-02-22 09:00:00,96246.0,96395.5,96215.0,96394.0,0.014085
2025-02-22 09:15:00,96375.0,96412.5,96308.5,96364.0,0.007275
2025-02-22 09:30:00,96388.0,96419.5,96348.5,96401.0,0.00274
2025-02-22 09:45:00,96392.5,96509.5,96392.5,96480.5,0.004725
2025-02-22 10:00:00,96462.5,96553.0,96446.0,96543.0,0.00618
2025-02-22 10:15:00,96520.0,96546.0,96498.0,96533.5,0.008232
2025-02-22 10:30:00,96522.5,96548.5,96464.5,96494.0,0.002695
2025-02-22 10:45:00,96577.0,96577.0,96473.5,96499.5,0.0057
2025-02-22 11:00:00,96505.5,96559.5,96505.5,96534.0,0.00426
2025-02-22 11:15:00,96542.5,96560.5,96502.5,96526.0,0.003195
2025-02-22 11:30:00,96523.0,96600.0,96492.5,96600.0,0.00518
2025-02-22 11:45:00,96566.0,96599.0,96557.5,96580.0,0.0054410000000000005
2025-02-22 12:00:00,96574.0,96672.5,96574.0,96635.0,0.004619999999999999
2025-02-22 12:15:00,96655.0,96706.0,96577.0,96603.5,0.007125
2025-02-22 12:30:00,96603.5,96782.0,96603.5,96741.0,0.00482
2025-02-22 12:45:00,96707.0,96915.0,96707.0,96857.0,0.01056
2025-02-22 13:00:00,96819.0,96883.0,96812.5,96827.5,0.004505
2025-02-22 13:15:00,96843.5,96872.0,96786.5,96786.5,0.003965
2025-02-22 13:30:00,96704.0,96704.0,96620.5,96662.0,0.005280000000000001
2025-02-22 13:45:00,96661.0,96750.5,96552.0,96571.5,0.0046300000000000004
2025-02-22 14:00:00,96600.0,96657.0,96600.0,96615.5,0.003545
2025-02-22 14:15:00,96605.5,96713.5,96605.5,96643.0,0.005535
